Scenario,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Average,Minimum,Maximum,Half Width,Standard Deviation
Scenario4,Server,SrvMissedComplaint,[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario4,Server,SrvMissedComplaint,[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario4,Server,SrvMissedComplaint,[Resource],ResourceState,TimeProcessing,Average (Minutes),291.2250184,282.6702322,299.0509371,3.620144307,5.060964399
Scenario4,Server,SrvMissedComplaint,[Resource],ResourceState,TimeProcessing,Occurrences,1,1,1,0,0
Scenario4,Server,SrvMissedComplaint,[Resource],ResourceState,TimeProcessing,Percent,97.07500615,94.22341073,99.68364571,1.206714769,1.686988133
Scenario4,Server,SrvMissedComplaint,[Resource],ResourceState,TimeProcessing,Total (Minutes),291.2250184,282.6702322,299.0509371,3.620144307,5.060964399
Scenario4,Server,SrvMissedComplaint,[Resource],ResourceState,TimeStarved,Average (Minutes),8.774981552,0.949062884,17.32976782,3.620144307,5.060964399
Scenario4,Server,SrvMissedComplaint,[Resource],ResourceState,TimeStarved,Occurrences,1,1,1,0,0
Scenario4,Server,SrvMissedComplaint,[Resource],ResourceState,TimeStarved,Percent,2.924993851,0.316354295,5.776589275,1.206714769,1.686988133
Scenario4,Server,SrvMissedComplaint,[Resource],ResourceState,TimeStarved,Total (Minutes),8.774981552,0.949062884,17.32976782,3.620144307,5.060964399
Scenario4,Server,SrvMissedComplaint,InputBuffer,Content,NumberInStation,Average,11.72057049,6.876977666,15.14420475,1.796689546,2.511773304
Scenario4,Server,SrvMissedComplaint,InputBuffer,Content,NumberInStation,Maximum,23.7,15,33,4.004726752,5.598610939
Scenario4,Server,SrvMissedComplaint,InputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario4,Server,SrvMissedComplaint,InputBuffer,HoldingTime,TimeInStation,Average (Minutes),105.7263342,84.75795128,120.6087473,9.664203871,13.5105641
Scenario4,Server,SrvMissedComplaint,InputBuffer,HoldingTime,TimeInStation,Maximum (Minutes),202.9684912,155.7397224,235.5678565,18.67314375,26.10506867
Scenario4,Server,SrvMissedComplaint,InputBuffer,HoldingTime,TimeInStation,Minimum (Minutes),0,0,0,0,0
Scenario4,Server,SrvMissedComplaint,InputBuffer,Throughput,NumberEntered,Total,32.1,25,42,3.953290381,5.526702855
Scenario4,Server,SrvMissedComplaint,InputBuffer,Throughput,NumberExited,Total,8.6,7,10,0.6032,0.843274043
Scenario4,Server,SrvMissedComplaint,OutputBuffer,Throughput,NumberEntered,Total,7.6,6,9,0.6032,0.843274043
Scenario4,Server,SrvMissedComplaint,OutputBuffer,Throughput,NumberExited,Total,7.6,6,9,0.6032,0.843274043
Scenario4,Server,SrvMissedComplaint,Processing,Content,NumberInStation,Average,0.970750061,0.942234107,0.996836457,0.012067148,0.016869881
Scenario4,Server,SrvMissedComplaint,Processing,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario4,Server,SrvMissedComplaint,Processing,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario4,Server,SrvMissedComplaint,Processing,HoldingTime,TimeInStation,Average (Minutes),36.67830298,30.89441606,42.62340106,2.499506583,3.494312038
Scenario4,Server,SrvMissedComplaint,Processing,HoldingTime,TimeInStation,Maximum (Minutes),51.24425451,39.92291732,55.23022921,3.20992189,4.487473157
Scenario4,Server,SrvMissedComplaint,Processing,HoldingTime,TimeInStation,Minimum (Minutes),22.09704391,13.90169931,29.18906914,4.013936575,5.611486278
Scenario4,Server,SrvMissedComplaint,Processing,Throughput,NumberEntered,Total,8.6,7,10,0.6032,0.843274043
Scenario4,Server,SrvMissedComplaint,Processing,Throughput,NumberExited,Total,7.6,6,9,0.6032,0.843274043
Scenario4,Server,SrvViolation,[Resource],Capacity,ScheduledUtilization,Percent,37.2651607,28.13729864,48.16302297,4.926583469,6.887367306
Scenario4,Server,SrvViolation,[Resource],Capacity,UnitsAllocated,Total,56,42,70,7.333594862,10.252371
Scenario4,Server,SrvViolation,[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario4,Server,SrvViolation,[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario4,Server,SrvViolation,[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario4,Server,SrvViolation,[Resource],Capacity,UnitsUtilized,Average,0.372651607,0.281372986,0.48163023,0.049265835,0.068873673
Scenario4,Server,SrvViolation,[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario4,Server,SrvViolation,[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario4,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Average (Minutes),3.253987983,2.344774887,4.249678497,0.408782532,0.57147828
Scenario4,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Occurrences,34.5,27,39,2.681739622,3.74907396
Scenario4,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Percent,37.2651607,28.13729864,48.16302297,4.926583469,6.887367306
Scenario4,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Total (Minutes),111.7954821,84.41189593,144.4890689,14.77975041,20.66210192
Scenario4,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Average (Minutes),5.395539285,4.372496265,7.379471004,0.719840889,1.006338091
Scenario4,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Occurrences,35.4,28,40,2.701804108,3.777124126
Scenario4,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Percent,62.7348393,51.83697703,71.86270136,4.926583469,6.887367306
Scenario4,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Total (Minutes),188.2045179,155.5109311,215.5881041,14.77975041,20.66210192
Scenario4,Server,SrvViolation,InputBuffer,Content,NumberInStation,Average,0.116384013,0.029129767,0.255397132,0.046606459,0.065155864
Scenario4,Server,SrvViolation,InputBuffer,Content,NumberInStation,Maximum,2.5,2,3,0.377,0.527046277
Scenario4,Server,SrvViolation,InputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario4,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Average (Minutes),0.590620877,0.203230934,1.064051028,0.179609972,0.251094873
Scenario4,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Maximum (Minutes),4.151785372,2.230498455,5.806034491,0.772323737,1.079709151
Scenario4,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Minimum (Minutes),0,0,0,0,0
Scenario4,Server,SrvViolation,InputBuffer,Throughput,NumberEntered,Total,56.1,42,71,7.444771645,10.40779622
Scenario4,Server,SrvViolation,InputBuffer,Throughput,NumberExited,Total,56,42,70,7.333594862,10.252371
Scenario4,Server,SrvViolation,OutputBuffer,Throughput,NumberEntered,Total,55.9,42,69,7.227789098,10.10445446
Scenario4,Server,SrvViolation,OutputBuffer,Throughput,NumberExited,Total,55.9,42,69,7.227789098,10.10445446
Scenario4,Server,SrvViolation,Processing,Content,NumberInStation,Average,0.372651607,0.281372986,0.48163023,0.049265835,0.068873673
Scenario4,Server,SrvViolation,Processing,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario4,Server,SrvViolation,Processing,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario4,Server,SrvViolation,Processing,HoldingTime,TimeInStation,Average (Minutes),1.996330807,1.898408891,2.07499582,0.037559373,0.052508031
Scenario4,Server,SrvViolation,Processing,HoldingTime,TimeInStation,Maximum (Minutes),2.843035474,2.748036005,2.963461671,0.049307906,0.068932489
Scenario4,Server,SrvViolation,Processing,HoldingTime,TimeInStation,Minimum (Minutes),1.179647752,1.037289827,1.365066153,0.077296806,0.108060992
Scenario4,Server,SrvViolation,Processing,Throughput,NumberEntered,Total,56,42,70,7.333594862,10.252371
Scenario4,Server,SrvViolation,Processing,Throughput,NumberExited,Total,55.9,42,69,7.227789098,10.10445446
Scenario3,Sink,SnkNotCollected,[DestroyedEntities],FlowTime,TimeInSystem,Average (Minutes),9.40321764,4.159537127,21.07123981,4.403839915,6.156571433
Scenario4,Sink,SnkDumpSite,[DestroyedEntities],FlowTime,TimeInSystem,Maximum (Minutes),206.1836095,166.655509,240.5112007,17.38018744,24.29751479
Scenario4,Sink,SnkDumpSite,[DestroyedEntities],FlowTime,TimeInSystem,Minimum (Minutes),1.009762692,0.950128155,1.051905102,0.021490653,0.030043949
Scenario4,Sink,SnkDumpSite,[DestroyedEntities],FlowTime,TimeInSystem,Observations,535.4,488,556,15.25690634,21.32916626
Scenario4,Sink,SnkDumpSite,InputBuffer,Throughput,NumberEntered,Total,535.4,488,556,15.25690634,21.32916626
Scenario4,Sink,SnkDumpSite,InputBuffer,Throughput,NumberExited,Total,535.4,488,556,15.25690634,21.32916626
Scenario4,Sink,SnkNotCollected,[DestroyedEntities],FlowTime,TimeInSystem,Average (Minutes),8.543949852,4.159537127,17.53438658,3.431006029,4.796548946
Scenario4,Sink,SnkNotCollected,[DestroyedEntities],FlowTime,TimeInSystem,Maximum (Minutes),77.78391973,7.40879676,202.9729947,57.07870827,79.79607605
Scenario4,Sink,SnkNotCollected,[DestroyedEntities],FlowTime,TimeInSystem,Minimum (Minutes),2.761089547,2.510354881,3.100290351,0.147557346,0.206285278
Scenario4,Sink,SnkNotCollected,[DestroyedEntities],FlowTime,TimeInSystem,Observations,22.5,10,33,5.094384693,7.12195354
Scenario4,Sink,SnkNotCollected,InputBuffer,Throughput,NumberEntered,Total,22.5,10,33,5.094384693,7.12195354
Scenario4,Sink,SnkNotCollected,InputBuffer,Throughput,NumberExited,Total,22.5,10,33,5.094384693,7.12195354
Scenario4,Source,SrcCurbSide,OutputBuffer,Content,NumberInStation,Average,0.000535221,0.000382979,0.000756521,8.54E-05,0.00011938
Scenario4,Source,SrcCurbSide,OutputBuffer,Content,NumberInStation,Maximum,1.3,1,2,0.345526207,0.483045892
Scenario4,Source,SrcCurbSide,OutputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario4,Source,SrcCurbSide,OutputBuffer,HoldingTime,TimeInStation,Average (Minutes),0.000266976,0.000196736,0.000369635,4.15E-05,5.81E-05
Scenario4,Source,SrcCurbSide,OutputBuffer,HoldingTime,TimeInStation,Maximum (Minutes),0.020149449,0.013906111,0.032038939,0.003819858,0.005340164
Scenario4,Source,SrcCurbSide,OutputBuffer,HoldingTime,TimeInStation,Minimum (Minutes),0,0,0,0,0
Scenario4,Source,SrcCurbSide,OutputBuffer,Throughput,NumberEntered,Total,601.1,565,626,13.13107831,18.35725712
Scenario4,Source,SrcCurbSide,OutputBuffer,Throughput,NumberExited,Total,601.1,565,626,13.13107831,18.35725712
Scenario4,Source,SrcCurbSide,Processing,Throughput,NumberEntered,Total,601.1,565,626,13.13107831,18.35725712
Scenario4,Source,SrcCurbSide,Processing,Throughput,NumberExited,Total,601.1,565,626,13.13107831,18.35725712
Scenario4,Vehicle,Vehicle1,[Population],Capacity,ScheduledUtilization,Percent,100,100,100,0,0
Scenario4,Vehicle,Vehicle1,[Population],Capacity,UnitsAllocated,Total,1,1,1,0,0
Scenario4,Vehicle,Vehicle1,[Population],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario4,Vehicle,Vehicle1,[Population],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario4,Vehicle,Vehicle1,[Population],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario4,Vehicle,Vehicle1,[Population],Capacity,UnitsUtilized,Average,1,1,1,0,0
Scenario4,Vehicle,Vehicle1,[Population],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario4,Vehicle,Vehicle1,[Population],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario4,Vehicle,Vehicle1[1],[Object],Travel,DistanceTraveled,Total (Meters),17129.94827,15616,17781.4667,487.3319418,681.2904123
Scenario4,Vehicle,Vehicle1[1],[Resource],Capacity,ScheduledUtilization,Percent,100,100,100,0,0
Scenario4,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsAllocated,Total,1,1,1,0,0
Scenario4,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario4,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario4,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario4,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsUtilized,Average,1,1,1,0,0
Scenario4,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario4,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario4,Vehicle,Vehicle1[1],[Resource],ResourceState,TimeTransporting,Average (Minutes),300,300,300,0,0
Scenario4,Vehicle,Vehicle1[1],[Resource],ResourceState,TimeTransporting,Occurrences,1,1,1,0,0
Scenario4,Vehicle,Vehicle1[1],[Resource],ResourceState,TimeTransporting,Percent,100,100,100,0,0
Scenario4,Vehicle,Vehicle1[1],[Resource],ResourceState,TimeTransporting,Total (Minutes),300,300,300,0,0
Scenario4,Vehicle,Vehicle1[1],RideStation,Content,NumberInStation,Average,0.476011309,0.433777778,0.494222222,0.013555639,0.018950793
Scenario4,Vehicle,Vehicle1[1],RideStation,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario4,Vehicle,Vehicle1[1],RideStation,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario4,Vehicle,Vehicle1[1],RideStation,HoldingTime,TimeInStation,Average (Minutes),0.266666667,0.266666667,0.266666667,1.07E-16,1.50E-16
Scenario4,Vehicle,Vehicle1[1],RideStation,HoldingTime,TimeInStation,Maximum (Minutes),0.266666667,0.266666667,0.266666667,4.02E-15,5.62E-15
Scenario4,Vehicle,Vehicle1[1],RideStation,HoldingTime,TimeInStation,Minimum (Minutes),0.266666667,0.266666667,0.266666667,0,0
Scenario4,Vehicle,Vehicle1[1],RideStation,Throughput,NumberEntered,Total,535.8,488,556,15.26286723,21.33749959
Scenario4,Vehicle,Vehicle1[1],RideStation,Throughput,NumberExited,Total,535.4,488,556,15.25690634,21.32916626
Scenario4,Worker,SanitationWorker,[Population],Capacity,ScheduledUtilization,Percent,33.37123977,31.16562189,40.41545185,1.834043961,2.563994803
Scenario4,Worker,SanitationWorker,[Population],Capacity,UnitsAllocated,Total,603.2,535,628,19.39642101,27.11621081
Scenario4,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Average,2,2,2,0,0
Scenario4,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Maximum,2,2,2,0,0
Scenario4,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Minimum,2,2,2,0,0
Scenario4,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Average,0.667424795,0.623312438,0.808309037,0.036680879,0.051279896
Scenario4,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Maximum,2,2,2,0,0
Scenario4,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario4,Worker,SanitationWorker[1],[Object],Travel,DistanceTraveled,Total (Meters),10796.21297,9613.52,11213.68,314.419025,439.5580277
Scenario4,Worker,SanitationWorker[1],[Resource],Capacity,ScheduledUtilization,Percent,40.21922901,38.69584249,46.59720203,1.641887802,2.295360353
Scenario4,Worker,SanitationWorker[1],[Resource],Capacity,UnitsAllocated,Total,365.8,325,382,11.16225634,15.60484255
Scenario4,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario4,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario4,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario4,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Average,0.40219229,0.386958425,0.46597202,0.016418878,0.022953604
Scenario4,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario4,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario4,Worker,SanitationWorker[1],[Resource],ResourceState,TimeIdle,Average (Minutes),0.501108089,0.473695144,0.522105869,0.010745047,0.015021583
Scenario4,Worker,SanitationWorker[1],[Resource],ResourceState,TimeIdle,Occurrences,358.2,314,378,12.66091511,17.69996861
Scenario4,Worker,SanitationWorker[1],[Resource],ResourceState,TimeIdle,Percent,59.78077099,53.40279797,61.30415751,1.641887802,2.295360353
Scenario4,Worker,SanitationWorker[1],[Resource],ResourceState,TimeIdle,Total (Minutes),179.342313,160.2083939,183.9124725,4.925663407,6.886081059
Scenario4,Worker,SanitationWorker[1],[Resource],ResourceState,TimeTransporting,Average (Minutes),0.338868142,0.319870981,0.445196198,0.027060225,0.037830215
Scenario4,Worker,SanitationWorker[1],[Resource],ResourceState,TimeTransporting,Occurrences,357.7,314,377,12.58999388,17.60082069
Scenario4,Worker,SanitationWorker[1],[Resource],ResourceState,TimeTransporting,Percent,40.21922901,38.69584249,46.59720203,1.641887802,2.295360353
Scenario4,Worker,SanitationWorker[1],[Resource],ResourceState,TimeTransporting,Total (Minutes),120.657687,116.0875275,139.7916061,4.925663407,6.886081059
Scenario4,Worker,SanitationWorker[1],RideStation,Content,NumberInStation,Average,0.326542623,0.313371734,0.399438481,0.018633856,0.026050144
Scenario4,Worker,SanitationWorker[1],RideStation,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario4,Worker,SanitationWorker[1],RideStation,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario4,Worker,SanitationWorker[1],RideStation,HoldingTime,TimeInStation,Average (Minutes),0.258164873,0.255938945,0.26187053,0.0011744,0.001641813
Scenario4,Worker,SanitationWorker[1],RideStation,HoldingTime,TimeInStation,Maximum (Minutes),0.503706745,0.500009874,0.5075063,0.00188952,0.002641551
Scenario4,Worker,SanitationWorker[1],RideStation,HoldingTime,TimeInStation,Minimum (Minutes),0.166666667,0.166666667,0.166666667,0,0
Scenario4,Worker,SanitationWorker[1],RideStation,Throughput,NumberEntered,Total,365.8,325,382,11.16225634,15.60484255
Scenario4,Worker,SanitationWorker[1],RideStation,Throughput,NumberExited,Total,365.3,324,382,11.25987359,15.74131154
Scenario4,Worker,SanitationWorker[2],[Object],Travel,DistanceTraveled,Total (Meters),6984.950846,6160.72,7334.16,278.5375981,389.3957666
Scenario4,Worker,SanitationWorker[2],[Resource],Capacity,ScheduledUtilization,Percent,26.52325054,23.05884459,34.23370168,2.095468245,2.929466145
Scenario4,Worker,SanitationWorker[2],[Resource],Capacity,UnitsAllocated,Total,237.4,210,253,9.615791296,13.44288329
Scenario4,Worker,SanitationWorker[2],[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario4,Worker,SanitationWorker[2],[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario4,Worker,SanitationWorker[2],[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario4,Worker,SanitationWorker[2],[Resource],Capacity,UnitsUtilized,Average,0.265232505,0.230588446,0.342337017,0.020954682,0.029294661
Scenario4,Worker,SanitationWorker[2],[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario4,Worker,SanitationWorker[2],[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario4,Worker,SanitationWorker[2],[Resource],ResourceState,TimeIdle,Average (Minutes),0.942614254,0.888466912,1.073597517,0.037624295,0.052598792
Scenario4,Worker,SanitationWorker[2],[Resource],ResourceState,TimeIdle,Occurrences,234.4,203,250,10.23442171,14.30772907
Scenario4,Worker,SanitationWorker[2],[Resource],ResourceState,TimeIdle,Percent,73.47674946,65.76629832,76.94115541,2.095468245,2.929466145
Scenario4,Worker,SanitationWorker[2],[Resource],ResourceState,TimeIdle,Total (Minutes),220.4302484,197.298895,230.8234662,6.286404736,8.788398434
Scenario4,Worker,SanitationWorker[2],[Resource],ResourceState,TimeTransporting,Average (Minutes),0.343153376,0.312784225,0.505916774,0.04127896,0.057708017
Scenario4,Worker,SanitationWorker[2],[Resource],ResourceState,TimeTransporting,Occurrences,233.5,203,249,10.06102747,14.06532379
Scenario4,Worker,SanitationWorker[2],[Resource],ResourceState,TimeTransporting,Percent,26.52325054,23.05884459,34.23370168,2.095468245,2.929466145
Scenario4,Worker,SanitationWorker[2],[Resource],ResourceState,TimeTransporting,Total (Minutes),79.56975161,69.17653377,102.701105,6.286404736,8.788398434
Scenario4,Worker,SanitationWorker[2],RideStation,Content,NumberInStation,Average,0.25037956,0.21970013,0.325569509,0.019965858,0.027912285
