Scenario,Replication,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Value
Scenario2,4,Vehicle,Vehicle1[1],RideStation,Throughput,NumberReneged,Total,0
Scenario2,5,Vehicle,Vehicle1[1],RideStation,Throughput,NumberReneged,Total,0
Scenario2,6,Vehicle,Vehicle1[1],RideStation,Throughput,NumberReneged,Total,0
Scenario2,7,Vehicle,Vehicle1[1],RideStation,Throughput,NumberReneged,Total,0
Scenario2,8,Vehicle,Vehicle1[1],RideStation,Throughput,NumberReneged,Total,0
Scenario2,9,Vehicle,Vehicle1[1],RideStation,Throughput,NumberReneged,Total,0
Scenario2,10,Vehicle,Vehicle1[1],RideStation,Throughput,NumberReneged,Total,0
Scenario2,1,Worker,SanitationWorker,[Population],Capacity,ScheduledUtilization,Percent,48.7174775265632
Scenario2,2,Worker,SanitationWorker,[Population],Capacity,ScheduledUtilization,Percent,47.8962551357187
Scenario2,3,Worker,SanitationWorker,[Population],Capacity,ScheduledUtilization,Percent,46.7238325602389
Scenario2,4,Worker,SanitationWorker,[Population],Capacity,ScheduledUtilization,Percent,45.4782240409395
Scenario2,5,Worker,SanitationWorker,[Population],Capacity,ScheduledUtilization,Percent,47.8345675358595
Scenario2,6,Worker,SanitationWorker,[Population],Capacity,ScheduledUtilization,Percent,47.083543266974
Scenario2,7,Worker,SanitationWorker,[Population],Capacity,ScheduledUtilization,Percent,46.0260099614917
Scenario2,8,Worker,SanitationWorker,[Population],Capacity,ScheduledUtilization,Percent,47.28086582984
Scenario2,9,Worker,SanitationWorker,[Population],Capacity,ScheduledUtilization,Percent,46.218092853776
Scenario2,10,Worker,SanitationWorker,[Population],Capacity,ScheduledUtilization,Percent,46.2958509541289
Scenario2,1,Worker,SanitationWorker,[Population],Capacity,UnitsAllocated,Total,504
Scenario2,2,Worker,SanitationWorker,[Population],Capacity,UnitsAllocated,Total,504
Scenario2,3,Worker,SanitationWorker,[Population],Capacity,UnitsAllocated,Total,501
Scenario2,4,Worker,SanitationWorker,[Population],Capacity,UnitsAllocated,Total,498
Scenario2,5,Worker,SanitationWorker,[Population],Capacity,UnitsAllocated,Total,506
Scenario2,6,Worker,SanitationWorker,[Population],Capacity,UnitsAllocated,Total,502
Scenario2,7,Worker,SanitationWorker,[Population],Capacity,UnitsAllocated,Total,501
Scenario2,8,Worker,SanitationWorker,[Population],Capacity,UnitsAllocated,Total,504
Scenario2,9,Worker,SanitationWorker,[Population],Capacity,UnitsAllocated,Total,498
Scenario2,10,Worker,SanitationWorker,[Population],Capacity,UnitsAllocated,Total,499
Scenario2,1,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Average,1
Scenario2,2,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Average,1
Scenario2,3,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Average,1
Scenario2,4,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Average,1
Scenario2,5,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Average,1
Scenario2,6,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Average,1
Scenario2,7,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Average,1
Scenario2,8,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Average,1
Scenario2,9,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Average,1
Scenario2,10,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Average,1
Scenario2,1,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Maximum,1
Scenario2,2,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Maximum,1
Scenario2,3,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Maximum,1
Scenario2,4,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Maximum,1
Scenario2,5,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Maximum,1
Scenario2,6,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Maximum,1
Scenario2,7,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Maximum,1
Scenario2,8,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Maximum,1
Scenario2,9,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Maximum,1
Scenario2,10,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Maximum,1
Scenario2,1,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Minimum,1
Scenario2,2,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Minimum,1
Scenario2,3,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Minimum,1
Scenario2,4,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Minimum,1
Scenario2,5,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Minimum,1
Scenario2,6,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Minimum,1
Scenario2,7,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Minimum,1
Scenario2,8,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Minimum,1
Scenario2,9,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Minimum,1
Scenario2,10,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Minimum,1
Scenario2,1,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Average,0.487174775265632
Scenario2,2,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Average,0.478962551357187
Scenario2,3,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Average,0.467238325602389
Scenario2,4,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Average,0.454782240409395
Scenario2,5,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Average,0.478345675358595
Scenario2,6,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Average,0.47083543266974
Scenario2,7,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Average,0.460260099614917
Scenario2,8,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Average,0.4728086582984
Scenario2,9,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Average,0.46218092853776
Scenario2,10,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Average,0.462958509541289
Scenario2,1,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Maximum,1
Scenario2,2,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Maximum,1
Scenario2,3,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Maximum,1
Scenario2,4,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Maximum,1
Scenario2,5,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Maximum,1
Scenario2,6,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Maximum,1
Scenario2,7,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Maximum,1
Scenario2,8,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Maximum,1
Scenario2,9,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Maximum,1
Scenario2,10,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Maximum,1
Scenario2,1,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Minimum,0
Scenario2,2,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Minimum,0
Scenario2,3,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Minimum,0
Scenario2,4,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Minimum,0
Scenario2,5,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Minimum,0
Scenario2,6,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Minimum,0
Scenario2,7,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Minimum,0
Scenario2,8,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Minimum,0
Scenario2,9,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Minimum,0
Scenario2,10,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Minimum,0
Scenario2,1,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Average,0
Scenario2,2,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Average,0
Scenario2,3,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Average,0
Scenario2,4,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Average,0
Scenario2,5,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Average,0
Scenario2,6,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Average,0
Scenario2,7,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Average,0
Scenario2,8,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Average,0
Scenario2,9,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Average,0
Scenario2,10,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Average,0
Scenario2,1,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Maximum,0
Scenario2,2,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Maximum,0
Scenario2,3,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Maximum,0
Scenario2,4,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Maximum,0
Scenario2,5,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Maximum,0
Scenario2,6,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Maximum,0
Scenario2,7,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Maximum,0
Scenario2,8,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Maximum,0
Scenario2,9,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Maximum,0
Scenario2,10,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Maximum,0
Scenario2,1,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Minimum,0
Scenario2,2,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Minimum,0
Scenario2,3,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Minimum,0
Scenario2,4,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Minimum,0
Scenario2,5,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Minimum,0
Scenario2,6,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Minimum,0
Scenario2,7,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Minimum,0
Scenario2,8,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Minimum,0
Scenario2,9,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Minimum,0
Scenario2,10,Worker,SanitationWorker[1],[BatchMembers],Content,NumberInBatch,Minimum,0
Scenario2,1,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Average,NaN
Scenario2,2,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Average,NaN
Scenario2,3,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Average,NaN
Scenario2,4,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Average,NaN
Scenario2,5,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Average,NaN
Scenario2,6,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Average,NaN
Scenario2,7,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Average,NaN
Scenario2,8,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Average,NaN
Scenario2,9,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Average,NaN
Scenario2,10,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Average,NaN
Scenario2,1,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Maximum,NaN
Scenario2,2,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Maximum,NaN
Scenario2,3,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Maximum,NaN
Scenario2,4,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Maximum,NaN
Scenario2,5,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Maximum,NaN
Scenario2,6,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Maximum,NaN
Scenario2,7,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Maximum,NaN
Scenario2,8,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Maximum,NaN
Scenario2,9,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Maximum,NaN
Scenario2,10,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Maximum,NaN
Scenario2,1,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Minimum,NaN
Scenario2,2,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Minimum,NaN
Scenario2,3,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Minimum,NaN
Scenario2,4,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Minimum,NaN
Scenario2,5,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Minimum,NaN
Scenario2,6,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Minimum,NaN
Scenario2,7,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Minimum,NaN
Scenario2,8,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Minimum,NaN
Scenario2,9,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Minimum,NaN
Scenario2,10,Worker,SanitationWorker[1],[BatchMembers],HoldingTime,TimeInBatch,Minimum,NaN
Scenario2,1,Worker,SanitationWorker[1],[Object],Costs,CapitalCost,Total,0
Scenario2,2,Worker,SanitationWorker[1],[Object],Costs,CapitalCost,Total,0
Scenario2,3,Worker,SanitationWorker[1],[Object],Costs,CapitalCost,Total,0
Scenario2,4,Worker,SanitationWorker[1],[Object],Costs,CapitalCost,Total,0
Scenario2,5,Worker,SanitationWorker[1],[Object],Costs,CapitalCost,Total,0
Scenario2,6,Worker,SanitationWorker[1],[Object],Costs,CapitalCost,Total,0
Scenario2,7,Worker,SanitationWorker[1],[Object],Costs,CapitalCost,Total,0
Scenario2,8,Worker,SanitationWorker[1],[Object],Costs,CapitalCost,Total,0
Scenario2,9,Worker,SanitationWorker[1],[Object],Costs,CapitalCost,Total,0
Scenario2,10,Worker,SanitationWorker[1],[Object],Costs,CapitalCost,Total,0
Scenario2,1,Worker,SanitationWorker[1],[Object],Costs,TotalCost,Total,0
Scenario2,2,Worker,SanitationWorker[1],[Object],Costs,TotalCost,Total,0
Scenario2,3,Worker,SanitationWorker[1],[Object],Costs,TotalCost,Total,0
Scenario2,4,Worker,SanitationWorker[1],[Object],Costs,TotalCost,Total,0
Scenario2,5,Worker,SanitationWorker[1],[Object],Costs,TotalCost,Total,0
Scenario2,6,Worker,SanitationWorker[1],[Object],Costs,TotalCost,Total,0
Scenario2,7,Worker,SanitationWorker[1],[Object],Costs,TotalCost,Total,0
Scenario2,8,Worker,SanitationWorker[1],[Object],Costs,TotalCost,Total,0
Scenario2,9,Worker,SanitationWorker[1],[Object],Costs,TotalCost,Total,0
Scenario2,10,Worker,SanitationWorker[1],[Object],Costs,TotalCost,Total,0
Scenario2,1,Worker,SanitationWorker[1],[Object],Travel,DistanceTraveled,Total,14865.3678615653
Scenario2,2,Worker,SanitationWorker[1],[Object],Travel,DistanceTraveled,Total,14883.1318734769
Scenario2,3,Worker,SanitationWorker[1],[Object],Travel,DistanceTraveled,Total,14711.1099860091
Scenario2,4,Worker,SanitationWorker[1],[Object],Travel,DistanceTraveled,Total,14571.045195902
Scenario2,5,Worker,SanitationWorker[1],[Object],Travel,DistanceTraveled,Total,14773.5003333152
Scenario2,6,Worker,SanitationWorker[1],[Object],Travel,DistanceTraveled,Total,14700.9569406235
Scenario2,7,Worker,SanitationWorker[1],[Object],Travel,DistanceTraveled,Total,14788.4000000007
Scenario2,8,Worker,SanitationWorker[1],[Object],Travel,DistanceTraveled,Total,14773.4847983793
Scenario2,9,Worker,SanitationWorker[1],[Object],Travel,DistanceTraveled,Total,14634.0800000007
Scenario2,10,Worker,SanitationWorker[1],[Object],Travel,DistanceTraveled,Total,14762.2153459713
Scenario2,1,Worker,SanitationWorker[1],[Resource],Capacity,ScheduledUtilization,Percent,48.7174775265632
Scenario2,2,Worker,SanitationWorker[1],[Resource],Capacity,ScheduledUtilization,Percent,47.8962551357187
Scenario2,3,Worker,SanitationWorker[1],[Resource],Capacity,ScheduledUtilization,Percent,46.7238325602389
Scenario2,4,Worker,SanitationWorker[1],[Resource],Capacity,ScheduledUtilization,Percent,45.4782240409395
Scenario2,5,Worker,SanitationWorker[1],[Resource],Capacity,ScheduledUtilization,Percent,47.8345675358595
Scenario2,6,Worker,SanitationWorker[1],[Resource],Capacity,ScheduledUtilization,Percent,47.083543266974
Scenario2,7,Worker,SanitationWorker[1],[Resource],Capacity,ScheduledUtilization,Percent,46.0260099614917
Scenario2,8,Worker,SanitationWorker[1],[Resource],Capacity,ScheduledUtilization,Percent,47.28086582984
Scenario2,9,Worker,SanitationWorker[1],[Resource],Capacity,ScheduledUtilization,Percent,46.218092853776
Scenario2,10,Worker,SanitationWorker[1],[Resource],Capacity,ScheduledUtilization,Percent,46.2958509541289
Scenario2,1,Worker,SanitationWorker[1],[Resource],Capacity,UnitsAllocated,Total,504
Scenario2,2,Worker,SanitationWorker[1],[Resource],Capacity,UnitsAllocated,Total,504
Scenario2,3,Worker,SanitationWorker[1],[Resource],Capacity,UnitsAllocated,Total,501
Scenario2,4,Worker,SanitationWorker[1],[Resource],Capacity,UnitsAllocated,Total,498
Scenario2,5,Worker,SanitationWorker[1],[Resource],Capacity,UnitsAllocated,Total,506
Scenario2,6,Worker,SanitationWorker[1],[Resource],Capacity,UnitsAllocated,Total,502
Scenario2,7,Worker,SanitationWorker[1],[Resource],Capacity,UnitsAllocated,Total,501
Scenario2,8,Worker,SanitationWorker[1],[Resource],Capacity,UnitsAllocated,Total,504
Scenario2,9,Worker,SanitationWorker[1],[Resource],Capacity,UnitsAllocated,Total,498
Scenario2,10,Worker,SanitationWorker[1],[Resource],Capacity,UnitsAllocated,Total,499
Scenario2,1,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Average,1
Scenario2,2,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Average,1
Scenario2,3,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Average,1
Scenario2,4,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Average,1
Scenario2,5,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Average,1
Scenario2,6,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Average,1
Scenario2,7,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Average,1
Scenario2,8,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Average,1
Scenario2,9,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Average,1
Scenario2,10,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Average,1
Scenario2,1,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Maximum,1
Scenario2,2,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Maximum,1
Scenario2,3,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Maximum,1
Scenario2,4,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Maximum,1
Scenario2,5,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Maximum,1
Scenario2,6,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Maximum,1
Scenario2,7,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Maximum,1
Scenario2,8,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Maximum,1
Scenario2,9,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Maximum,1
Scenario2,10,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Maximum,1
Scenario2,1,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Minimum,1
Scenario2,2,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Minimum,1
Scenario2,3,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Minimum,1
Scenario2,4,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Minimum,1
Scenario2,5,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Minimum,1
Scenario2,6,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Minimum,1
Scenario2,7,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Minimum,1
Scenario2,8,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Minimum,1
Scenario2,9,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Minimum,1
Scenario2,10,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Minimum,1
Scenario2,1,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Average,0.487174775265632
Scenario2,2,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Average,0.478962551357187
Scenario2,3,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Average,0.467238325602389
Scenario2,4,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Average,0.454782240409395
Scenario2,5,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Average,0.478345675358595
Scenario2,6,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Average,0.47083543266974
Scenario2,7,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Average,0.460260099614917
Scenario2,8,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Average,0.4728086582984
Scenario2,9,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Average,0.46218092853776
Scenario2,10,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Average,0.462958509541289
Scenario2,1,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Maximum,1
Scenario2,2,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Maximum,1
Scenario2,3,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Maximum,1
